tl,hanzi,frequency
gûn-tsām,銀鏨,25
gûn-bīn,銀面,25
gûn-tíng,銀頂,25
gûn-hāng,銀項,25
gûn-thâu,銀頭,25
gûn-khò,銀顆,25
gûn-gia̍h,銀額,25
gûn-kuí,銀鬼,25
gûn-hî,銀魚,25
gûn-tshú,銀鼠,25
tshìng-siong,銃傷,25
tshìng-ping,銃兵,25
tshìng-kháu,銃口,25
tshìng-tshuì,銃嘴,25
tshìng-khì,銃器,25
tshìng-siânn,銃城,25
tshìng-khang,銃孔,25
tshìng-bé,銃尾,25
tshìng-kio̍k,銃局,25
tshìng-tshn̂g,銃床,25
tshìng-tshiú,銃手,25
tshìng-thok,銃托,25
tshìng-thuh,銃托,25
tshìng-kè,銃架,25
tshìng-tháng,銃桶,25
tshìng-kuáinn,銃桿,25
tshìng-hâi,銃械,25
tshìng-lâu,銃樓,25
tshìng-kuī,銃櫃,25
tshìng-puânn,銃盤,25
tshìng-tī,銃箸,25
tshìng-hī,銃耳,25
tshìng-siann,銃聲,25
tshìng-io̍h,銃藥,25
tshìng-lōo,銃路,25
tshìng-sin,銃身,25
tshìng-tīn,銃陣,25
tshìng-tuī,銃隊,25
tshìng-thâu,銃頭,25
tâng-lâng,銅人,25
tâng-siōng,銅像,25
tâng-pau,銅包,25
tâng-sî,銅匙,25
tâng-siânn,銅城,25
tâng-ôo,銅壺,25
tâng-tsáinn,銅指,25
tâng-huānn,銅按,25
tâng-kî,銅旗,25
tâng-thiāu,銅柱,25
tâng-phiàn,銅片,25
tâng-phiánn,銅片,25
tâng-pán,銅版,25
tâng-pâi,銅牌,25
tâng-phí,銅疕,25
tâng-ting,銅登,25
tâng-puânn,銅盤,25
tâng-khàn,銅磬,25
tâng-khòng,銅礦,25
tâng-khoo,銅箍,25
tâng-kóng,銅管,25
tâng-khuí,銅簋,25
tâng-si,銅絲,25
tâng-li̍k,銅綠,25
tâng-suànn,銅線,25
tâng-sik,銅色,25
tâng-kòng,銅貢,25
tâng-hè,銅貨,25
tâng-ting,銅釘,25
tâng-tsiam,銅針,25
tâng-liú,銅鈕,25
tâng-gûn,銅銀,25
tâng-sian,銅銑,25
tâng-tsînn,銅錢,25
tâng-e,銅鍋,25
tâng-tsing,銅鐘,25
tâng-tshinn,銅青,25
tâng-kua,銅顆,25
tâng-hông,銅黃,25
tâng-tiánn,銅鼎,25
tâng-kóo,銅鼓,25
bîng-sim,銘心,25
bîng-kám,銘感,25
bîng-sing,銘旌,25
tiō-á,銚仔,25
hâm-tuânn,銜壇,25
hâm-thâu,銜頭,25
huānn-huānn,銲銲,25
juē-ì,銳意,25
juē-khì,銳氣,25
juē-kak,銳角,25
siau-siû,銷售,25
siau-lōo,銷路,25
thû-thuánn,鋤剷,25
mî-kak,鋩角,25
phoo-á,鋪仔,25
phoo-pînn,鋪平,25
phoo-pâi,鋪排,25
phoo-phinn,鋪摒,25
phoo-pán,鋪板,25
phoo-pang,鋪枋,25
phoo-kiô,鋪橋,25
phoo-tsio̍h,鋪石,25
phoo-tsng,鋪磚,25
phoo-kài,鋪蓋,25
phoo-siat,鋪設,25
phoo-phoo,鋪鋪,25
phoo-tsînn,鋪錢,25
phoo-bīn,鋪面,25
kù-hîng,鋸刑,25
kù-sut,鋸屑,25
kù-kù,鋸鋸,25
kù-luè,鋸鑪,25
kù-luē,鋸鑪,25
kù-khí,鋸齒,25
kong-tshe,鋼叉,25
kǹg-pán,鋼板,25
kǹg-tsuí,鋼水,25
kǹg-pit,鋼筆,25
kǹg-bāng,鋼網,25
li̍k-siàu,錄賬,25
lio̍k-im,錄陰,25
tsui-tsui,錐錐,25
thuī-á,錘仔,25
tshēnn-tshēnn,錚錚,25
tsînn-pau,錢包,25
tsînn-kuà,錢卦,25
tsînn-tua,錢單,25
tsînn-lôo,錢奴,25
tsînn-khang,錢孔,25
tsînn-pó,錢寶,25
tsînn-thuā,錢導,25
tsînn-bé,錢尾,25
tsînn-kio̍k,錢局,25
tsînn-pè,錢幣,25
tsînn-tiàm,錢店,25
tsînn-thuann,錢攤,25
tsînn-pîng,錢旁,25
tsînn-kuānn,錢棺,25
tsînn-tsô,錢槽,25
tsînn-bôo,錢模,25
tsînn-tshiū,錢樹,25
tsînn-kuī,錢櫃,25
tsînn-khuì,錢氣,25
tsînn-tsuí,錢水,25
tsînn-lôo,錢爐,25
tsînn-phí,錢疕,25
tsînn-a̍h,錢盒,25
tsînn-kok,錢穀,25
tsînn-tâng,錢筒,25
tsînn-pue,錢筶,25
tsînn-niû,錢糧,25
tsînn-ân,錢緊,25
tsînn-siann,錢聲,25
tsînn-tsng,錢莊,25
tsînn-sat,錢虱,25
tsînn-tē,錢袋,25
tsînn-tsâi,錢財,25
tsînn-kǹg,錢貫,25
tsînn-hù,錢賦,25
tsînn-tshà,錢鈔,25
tsînn-sian,錢銑,25
tsînn-kuan,錢關,25
tsînn-thâu,錢頭,25
tsînn-gia̍h,錢額,25
tsînn-kuí,錢鬼,25
tsînn-kóo,錢鼓,25
tsînn-tshú,錢鼠,25
gím-lông,錦囊,25
gím-pîn,錦屏,25
gím-sim,錦心,25
gím-kî,錦旗,25
gím-ló,錦瑙,25
gím-tiû,錦綢,25
gím-siù,錦繡,25
gím-tsuâ,錦蛇,25
gím-i,錦衣,25
gím-phē,錦被,25
gím-tiùnn,錦賬,25
gím-ke,錦雞,25
kím-ke,錦雞,25
siah-khì,錫器,25
siah-tsun,錫尊,25
siah-kuí,錫晷,25
siah-thiōng,錫杖,25
sik-thn̄g,錫杖,25
siah-hîng,錫桁,25
siah-tsiok,錫爵,25
siah-pân,錫瓶,25
siah-po̍h,錫箔,25
siah-kuàn,錫罐,25
siah-mo̍oh,錫膜,25
siah-huānn,錫銲,25
tshò-sū,錯事,25
tshò-to,錯刀,25
tshok-go̍k,錯愕,25
tshò-tshiú,錯手,25
tshò-kûn,錯拳,25
tānn-ji̍t,錯日,25
tshò-sí,錯死,25
tānn-ba̍k,錯目,25
tānn-pit,錯筆,25
tānn-sǹg,錯算,25
tānn-hīnn,錯耳,25
tshò-jīn,錯認,25
tshò-gōo,錯誤,25
tānn-gōo,錯誤,25
tānn-bué,錯買,25
tānn-buē,錯賣,25
tānn-lōo,錯路,25
tānn-tānn,錯錯,25
pió-khak,錶殼,25
pió-tē,錶袋,25
e-á,鍋仔,25
e-tûn,鍋唇,25
ue-kuà,鍋蓋,25
e-lê,鍋螺,25
e-e,鍋鍋,25
tōo-kim,鍍金,25
thuàn-thuàn,鍛鍛,25
kueh-á,鍥仔,25
tsiong-kuî,鍾馗,25
liâm-li̍k,鎌𠠝,25
só-tiâu,鎖住,25
só-âu,鎖喉,25
só-sim,鎖心,25
só-niû,鎖梁,25
só-khak,鎖殼,25
só-káng,鎖港,25
só-khian,鎖牽,25
só-tshi,鎖腮,25
só-só,鎖鎖,25
só-mn̂g,鎖門,25
só-kut,鎖骨,25
tshiunn-tsú,鎗主,25
tshiunn-á,鎗仔,25
tshiunn-to,鎗刀,25
tshiunn-tsiam,鎗尖,25
tshiunn-bé,鎗尾,25
tshiunn-tshiú,鎗手,25
tshiunn-pìnn,鎗柄,25
tìn-uī,鎮位,25
tìn-tsè,鎮制,25
tìn-tâi,鎮台,25
tìn-ap,鎮壓,25
tìn-the̍h,鎮宅,25
tìn-siú,鎮守,25
tìn-tiānn,鎮定,25
tìn-tīng,鎮定,25
tìn-tsō,鎮座,25
tìn-bú,鎮撫,25
tìn-tiān,鎮殿,25
tìn-hé,鎮火,25
tìn-suah,鎮煞,25
tìn-hōo,鎮護,25
tìn-lōo,鎮路,25
tìn-tìn,鎮鎮,25
tìn-tsing,鎮鐘,25
tsuān-á,鏇仔,25
tsuān-sî,鏇匙,25
tsuān-tsi̍h,鏇折,25
tsūn-tsi̍h,鏇折,25
tsuān-tn̄g,鏇斷,25
tsūn-tn̄g,鏇斷,25
tsūn-khuân,鏇環,25
tsūn-kóo,鏇股,25
tsuān-tsuān,鏇鏇,25
tsūn-tsūn,鏇鏇,25
tsuān-khui,鏇開,25
tsūn-khui,鏇開,25
tsūn-tsang,鏇鬃,25
liân-á,鏈仔,25
khainn-khainn,鏗鏗,25
khiang-khiang,鏗鏗,25
khin-khiang,鏗鏗,25
tshong-hî,鏘魚,25
kiànn-tóo,鏡堵,25
kiànn-pîn,鏡屏,25
kiànn-tué,鏡底,25
kiànn-pìnn,鏡柄,25
kiànn-khing,鏡框,25
kiànn-toh,鏡桌,25
kiànn-phìnn,鏡片,25
kiànn-a̍h,鏡盒,25
kiànn-siunn,鏡箱,25
kiànn-bah,鏡肉,25
kiànn-bīn,鏡面,25
tsām-kè,鏨價,25
tsām-tsheh,鏨冊,25
tsām-bé,鏨尾,25
tsām-tsuá,鏨紙,25
tsām-lōo,鏨路,25
tsām-kè,鏨過,25
tsām-kù,鏨鋸,25
tsām-luè,鏨鑢,25
lâ-pua̍h,鐃鈸,25
nâ-pua̍h,鐃鈸,25
liâu-khàu,鐐釦,25
tshiám-uá,鐕倚,25
tshiám-bah,鐕肉,25
tshiám-bâ,鐕貓,25
tshiám-kǹg,鐕貫,25
tshiám-pinn,鐕邊,25
tshiám-ting,鐕釘,25
tshiám-tshiám,鐕鐕,25
tsing-lin,鐘乳,25
tsiong-gôo,鐘吾,25
tsing-kho̍k,鐘柝,25
tsing-thuî,鐘槌,25
tsing-lâu,鐘樓,25
tsing-lui,鐘磊,25
tsing-khàn,鐘磬,25
tsing-siann,鐘聲,25
tsing-tsâi,鐘臍,25
tsing-pió,鐘表,25
tsiong-lî,鐘離,25
tsing-kóo,鐘鼓,25
thìng-kun,鐙巾,25
liâm-á,鐮仔,25
thih-uân,鐵丸,25
thih-lâng,鐵人,25
thih-á,鐵仔,25
thiat-hua̍t,鐵伐,25
thih-tshiūnn,鐵匠,25
thih-ìn,鐵印,25
thih-tshe,鐵叉,25
thih-khì,鐵器,25
thih-ôo,鐵壺,25
thih-tsí,鐵子,25
thih-sái,鐵屎,25
thih-kang,鐵工,25
thih-tshái,鐵彩,25
thih-tshiâng,鐵戕,25
thih-tshîng,鐵戕,25
thih-tsáinn,鐵指,25
thih-thio,鐵挑,25
thih-tah,鐵搭,25
thih-kiāu,鐵撟,25
thih-sia̍h,鐵杓,25
thih-pán,鐵板,25
thih-kuái,鐵枴,25
thih-àn,鐵案,25
thih-tháng,鐵桶,25
thih-tiâu,鐵條,25
thih-sue,鐵梳,25
thih-kùn,鐵棍,25
thih-tshiū,鐵樹,25
thih-kiô,鐵橋,25
thih-kuī,鐵櫃,25
thih-lôo,鐵爐,25
thiat-pán,鐵版,25
thih-phiô,鐵瓢,25
thih-pân,鐵瓶,25
thih-kah,鐵甲,25
thiat-si̍k,鐵石,25
thih-tsio̍h,鐵石,25
thih-sua,鐵砂,25
thih-tiam,鐵砧,25
thih-khòng,鐵礦,25
thih-tsoo,鐵租,25
thih-pit,鐵筆,25
thih-khoo,鐵箍,25
thih-kóng,鐵管,25
thih-kńg,鐵管,25
thih-tī,鐵箸,25
thih-láng,鐵籠,25
thih-hún,鐵粉,25
thih-se,鐵紗,25
thih-bāng,鐵網,25
thih-pê,鐵耙,25
thih-pē,鐵耙,25
thih-sik,鐵色,25
thih-kik,鐵菊,25
thih-tsio,鐵蕉,25
thih-niau,鐵貓,25
thih-lōo,鐵路,25
thih-tuê,鐵蹄,25
thih-khuí,鐵軌,25
thih-kiō,鐵轎,25
thih-tō,鐵道,25
thih-ting,鐵釘,25
thih-tiò,鐵釣,25
thih-kau,鐵鉤,25
thih-sian,鐵銑,25
thih-tiō,鐵銚,25
thih-kǹg,鐵鋼,25
thih-tsui,鐵錐,25
thih-tsînn,鐵錢,25
thih-liān,鐵鏈,25
thih-tshiám,鐵鐕,25
thih-thih,鐵鐵,25
thih-sng,鐵閂,25
thiat-bīn,鐵面,25
thih-pinn,鐵鞭,25
tsù-kang,鑄工,25
tsù-bôo,鑄模,25
tsù-tsō,鑄造,25
tsù-gûn,鑄銀,25
tsù-tshìng,鑄銃,25
tsù-tsînn,鑄錢,25
tsù-tsing,鑄鐘,25
tsù-tsù,鑄鑄,25
tsù-tiánn,鑄鼎,25
kàm-tsat,鑑札,25
kàm-kuan,鑑觀,25
kàm-la̍p,鑒納,25
huānn-io̍h,鑠藥,25
huānn-siah,鑠錫,25
siak-siak,鑠鑠,25
luè-á,鑢仔,25
lù-á,鑢仔,25
lù-kng,鑢光,25
lù-to,鑢刀,25
lù-tn̄g,鑢斷,25
luè-tsiūnn,鑢癢,25
tshiàm-to,鑯刀,25
io̍h-mn̂g,鑰門,25
io̍h-kuí,鑰鬼,25
siunn-kînn,鑲墘,25
siunn-kún,鑲袞,25
siunn-pinn,鑲邊,25
siunn-kim,鑲金,25
siunn-gûn,鑲銀,25
siunn-uê,鑲鞋,25
lô-á,鑼仔,25
lô-thuî,鑼槌,25
lô-kóo,鑼鼓,25
tsǹg-á,鑽仔,25
tsǹg-ji̍p,鑽入,25
tsǹg-khang,鑽孔,25
ui-khang,鑽孔,25
ui-iah,鑽挖,25
tsǹg-tsuí,鑽水,25
tsǹg-bí,鑽泳,25
suān-pit,鑽筆,25
tsǹg-hī,鑽耳,25
tsǹg-tsáu,鑽走,25
tsuìnn-tsuìnn,鑽鑽,25
tsǹg-tsǹg,鑽鑽,25
ui-ui,鑽鑽,25
ui-niá,鑽領,25
luân-tn̂g,鑾堂,25
luân-û,鑾輿,25
luân-kà,鑾駕,25
tsha̍k-á,鑿仔,25
tsha̍k-khang,鑿孔,25
tsha̍k-sí,鑿死,25
tsha̍k-luê,鑿犁,25
tsha̍k-ba̍k,鑿目,25
tsha̍k-hue,鑿花,25
tsha̍k-tio̍h,鑿著,25
tsha̍k-tsha̍k,鑿鑿,25
tsha̍k-hî,鑿魚,25
tiông-kiú,長久,25
tióng-kè,長價,25
tn̂g-tang,長冬,25
tn̂g-to,長刀,25
tiông-pia̍t,長別,25
tn̂g-kah,長合,25
tn̂g-miā,長命,25
tiông-thê,長堤,25
tiông-siū,長壽,25
tn̂g-siū,長壽,25
tióng-tāi,長大,25
tiông-kî,長奇,25
tióng-lú,長女,25
tióng-tsú,長子,25
tióng-jī,長字,25
tiông-sun,長孫,25
tiúnn-kuann,長官,25
tióng-iù,長幼,25
tiông-king,長庚,25
tn̂g-hîng,長形,25
tiúnn-pâng,長房,25
tn̂g-tshiú,長手,25
tn̂g-mî,長暝,25
tiông-kî,長期,25
tn̂g-pún,長本,25
tn̂g-tu,長株,25
tn̂g-tháng,長桶,25
tn̂g-liâu,長條,25
tn̂g-í,長椅,25
tn̂g-kiô,長橋,25
tn̂g-kuī,長櫃,25
tn̂g-kua,長歌,25
tn̂g-mn̂g,長毛,25
tiông-kang,長江,25
tn̂g-sóng,長爽,25
tn̂g-huān,長犯,25
tiông-sing,長生,25
tióng-lâm,長男,25
tn̂g-pīnn,長病,25
tn̂g-sńg,長瘦,25
tiông-tuán,長短,25
tn̂g-tsām,長站,25
tn̂g-si̍t,長翼,25
tióng-tsiá,長者,25
tn̂g-kha,長腳,25
tiông-hing,長興,25
tn̂g-báng,長蟒,25
tn̂g-tsuā,長行,25
tn̂g-sann,長衫,25
tn̂g-phàu,長袍,25
tn̂g-hiû,長裘,25
tn̂g-tāu,長豆,25
tióng-siàu,長賬,25
tn̂g-lōo,長路,25
tióng-puè,長輩,25
tiông-sē,長逝,25
tsióng-tsìn,長進,25
tn̂g-tsînn,長錢,25
tn̂g-pio,長鏢,25
tn̂g-tn̂g,長長,25
tn̂g-mn̂g,長門,25
tn̂g-bīn,長面,25
tn̂g-hia,長靴,25
tióng-thâu,長頭,25
tióng-gia̍h,長額,25
tiông-huat,長髮,25
tn̂g-tsai,長齋,25
bûn-jîn,門人,25
mn̂g-lāi,門內,25
mn̂g-tsîng,門前,25
mn̂g-tauh,門啄,25
mn̂g-guā,門外,25
mn̂g-lin,門奶,25
mn̂g-tuì,門對,25
mn̂g-ak,門屋,25
mn̂g-pîn,門屏,25
mn̂g-thuah,門屜,25
bûn-tshī,門市,25
bûn-hōo,門戶,25
mn̂g-hōo,門戶,25
mn̂g-sìnn,門扇,25
mn̂g-phi,門披,25
mn̂g-tú,門抵,25
mn̂g-tsìng,門政,25
mn̂g-táu,門斗,25
mn̂g-thiāu,門柱,25
mn̂g-sng,門栓,25
bûn-bî,門楣,25
mn̂g-sún,門榫,25
mn̂g-lâu,門樓,25
mn̂g-pâi,門牌,25
mn̂g-gê,門牙,25
bûn-sing,門生,25
mn̂g-tīng,門碇,25
mn̂g-sîn,門神,25
mn̂g-kha,門腳,25
mn̂g-khū,門臼,25
mn̂g-hio̍h,門葉,25
mn̂g-khiā,門豎,25
mn̂g-lōo,門路,25
mn̂g-tsa̍h,門遮,25
mn̂g-pinn,門邊,25
mn̂g-tsînn,門錢,25
mn̂g-lōng,門閂,25
mn̂g-hān,門限,25
mn̂g-thâu,門頭,25
bûn-hong,門風,25
mn̂g-hong,門風,25
mn̂g-kuí,門鬼,25
tshuànn-kun,閂筋,25
tshuànn-mn̂g,閂門,25
tshuànn-tshuànn,閂閂,25
siám-bih,閃匿,25
siám-ńg,閃影,25
sih-tshuah,閃擦,25
tshih-tshuah,閃擦,25
siám-liâng,閃涼,25
siám-phûn,閃盆,25
siám-kak,閃角,25
siám-sin,閃身,25
sih-sih,閃閃,25
siám-siám,閃閃,25
sànn-sànn,閃閃,25
siám-khui,閃開,25
siám-hōo,閃雨,25
sih-nà,閃電,25
siám-hong,閃風,25
siám-kui,閃龜,25
pì-huē,閉會,25
pì-bûn,閉門,25
khui-tsínn,開井,25
khai-sái,開使,25
khui-kè,開價,25
khai-kong,開光,25
khai-tshut,開出,25
khai-lia̍t,開列,25
khui-tsián,開剪,25
khai-pau,開包,25
khui-pau,開包,25
khui-khing,開匡,25
khai-ìn,開印,25
khui-ìn,開印,25
khui-tshe,開叉,25
khai-kháu,開口,25
khui-kháu,開口,25
khai-tâi,開台,25
khui-miâ,開名,25
khai-khé,開啟,25
khui-tuann,開單,25
khai-kok,開國,25
khui-uî,開圍,25
khui-tuē,開地,25
khui-tsùn,開圳,25
khai-ki,開基,25
khui-tn̂g,開堂,25
khai-khún,開墾,25
khai-khòng,開壙,25
khai-thian,開天,25
khui-khang,開孔,25
khui-o̍h,開學,25
khui-khuànn,開寬,25
khui-hong,開封,25
khui-tôo,開屠,25
khui-suann,開山,25
khui-tshe,開差,25
khai-tshī,開市,25
khui-phâng,開帆,25
khai-si̍k,開席,25
khai-pîng,開平,25
khui-pînn,開平,25
khui-tiàm,開店,25
khui-thiann,開廳,25
khai-thîng,開廷,25
khui-king,開弓,25
khai-tiàu,開弔,25
khai-tshái,開彩,25
khai-ting,開徵,25
khai-un,開恩,25
khai-huâi,開懷,25
khai-tsiàn,開戰,25
khui-tshiú,開手,25
khai-thiah,開拆,25
khui-thiah,開拆,25
khai-tsiau,開招,25
khui-kûn,開拳,25
khai-khiau,開撬,25
khui-tshau,開操,25
khai-hong,開方,25
khai-tso̍k,開族,25
khui-ji̍t,開日,25
khai-khòng,開曠,25
khui-khòng,開曠,25
khai-huē,開會,25
khai-kî,開期,25
khui-toh,開桌,25
khui-pînn,開棚,25
khai-kuan,開棺,25
khai-gia̍p,開業,25
khai-phiau,開標,25
khui-tsiann,開正,25
khui-pōo,開步,25
khui-tî,開池,25
khui-iûnn,開洋,25
khai-kû,開渠,25
khui-káng,開港,25
khai-ián,開演,25
khai-īng,開用,25
khui-tshân,開田,25
khui-puânn,開盤,25
khai-gán,開眼,25
khui-tsio̍h,開石,25
khai-phuà,開破,25
khai-phò,開破,25
khui-phuà,開破,25
khui-hīnn,開硯,25
khai-kìm,開禁,25
khui-tsìng,開種,25
khui-hia̍t,開穴,25
khai-khiàu,開竅,25
khui-khiàu,開竅,25
khai-li̍p,開立,25
khui-tshiò,開笑,25
khai-pit,開筆,25
khui-pit,開筆,25
khai-iân,開筵,25
khui-tsìnn,開箭,25
khui-lâng,開籠,25
khui-ké,開粿,25
khai-niû,開糧,25
khai-kheh,開缺,25
khui-siann,開聲,25
khui-hing,開胸,25
khui-pî,開脾,25
khui-kha,開腳,25
khai-kú,開舉,25
khui-tsûn,開船,25
khui-hng,開荒,25
khui-tshài,開菜,25
khui-io̍h,開藥,25
khui-hâng,開行,25
khui-ku,開裾,25
khai-kái,開解,25
khai-siat,開設,25
khai-ho,開誇,25
khai-kho,開誇,25
khai-huì,開費,25
kai-siàu,開賬,25
khai-lōo,開路,25
khui-lōo,開路,25
khui-tshia,開車,25
khai-pān,開辦,25
khui-thàu,開透,25
khai-thong,開通,25
khai-tō,開道,25
khui-tō,開道,25
khui-tshìng,開銃,25
khui-tsînn,開錢,25
khui-só,開鎖,25
khui-lô,開鑼,25
khai-khai,開開,25
khui-khuah,開闊,25
khai-kuan,開關,25
khai-pi̍t,開闢,25
khui-hām,開陷,25
khui-khiah,開隙,25
khui-bīn,開面,25
khui-thâu,開頭,25
khai-kuán,開館,25
khai-kham,開龕,25
lūn-nî,閏年,25
lūn-ge̍h,閏月,25
hân-ku,閑居,25
hân-tshong,閑窗,25
hân-tâm,閑談,25
nân-ngá,閑雅,25
îng-sū,閒事,25
îng-lâng,閒人,25
îng-tshuì,閒嘴,25
îng-tuē,閒地,25
îng-kang,閒工,25
îng-kàn,閒幹,25
îng-tshiú,閒手,25
îng-ji̍t,閒日,25
îng-sî,閒時,25
hân-hā,閒暇,25
îng-mi̍h,閒物,25
îng-bí,閒米,25
îng-kha,閒腳,25
îng-hîng,閒行,25
îng-uē,閒話,25
îng-sin,閒身,25
hân-iû,閒遊,25
îng-tsînn,閒錢,25
îng-îng,閒閒,25
îng-king,閒間,25
îng-tǹg,閒頓,25
îng-pn̄g,閒飯,25
hân-ióng,閒養,25
kan-á,間仔,25
king-á,間仔,25
kàinn-tshah,間插,25
king-sòo,間數,25
kan-tn̄g,間斷,25
kàinn-tn̄g,間斷,25
kàinn-ji̍t,間日,25
king-keh,間格,25
kan-sua,間沙,25
kàn-sè,間稅,25
kàinn-tsit,間織,25
kàinn-sik,間色,25
kàinn-tsuā,間行,25
kàinn-kàinn,間間,25
bín-sún,閔損,25
bín-tāu,閔豆,25
tsa̍h-pó,閘堡,25
tsa̍h-pîn,閘屏,25
kok-hā,閣下,25
koh-tuànn,閣妲,25
koh-pînn,閣棚,25
kok-sîn,閣臣,25
ke-tiong,閨中,25
ke-lú,閨女,25
kui-lú,閨女,25
ke-pông,閨房,25
kui-pâng,閨房,25
kui-pông,閨房,25
ke-siù,閨秀,25
ke-bûn,閨門,25
kui-bûn,閨門,25
bân-jîn,閩人,25
bân-tso̍k,閩族,25
bân-tsiat,閩浙,25
bân-tshiann,閩清,25
bân-síng,閩省,25
bân-tsi̍k,閩籍,25
bân-ua̍t,閩粵,25
bân-kuāinn,閩縣,25
lû-kuî,閭葵,25
ia̍t-ping,閱兵,25
ia̍t-kǹg,閱卷,25
iat-li̍k,閱歷,25
iat-lám,閱覽,25
iam-á,閹仔,25
iam-huān,閹宦,25
iam-hu̍t,閹核,25
iam-gû,閹牛,25
iam-kàm,閹監,25
iam-iûnn,閹羊,25
iam-bōo,閹茂,25
iam-ti,閹豬,25
iam-iam,閹閹,25
iam-bé,閹馬,25
giâm-kun,閻君,25
ám-jio̍k,闇弱,25
ám-muī,闇昧,25
áng-láng,闇聾,25
khuah-tshuì,闊嘴,25
khuah-tuā,闊大,25
khuah-khǹg,闊曠,25
khuah-khì,闊氣,25
khuah-ue̍h,闊狹,25
khuah-pak,闊腹,25
khuah-ńg,闊袂,25
khuah-sin,闊身,25
khuah-liōng,闊量,25
khap-tâi,闔台,25
khap-kíng,闔境,25
khap-thâm,闔潭,25
kha̍h-mn̂g,闔門,25
khuat-gî,闕疑,25
khuat-pit,闕筆,25
tshuàn-ji̍p,闖入,25
tshuànn-lōo,闖路,25
tshuàn-tō,闖道,25
tshuànn-tō,闖道,25
tshuànn-tshuànn,闖闖,25
kuan-tiong,關中,25
kuainn-kuai,關乖,25
kuan-ki,關乩,25
kuan-pu̍t,關佛,25
kuan-kong,關公,25
kuan-to,關刀,25
kuan-tshiat,關切,25
kuan-sio̍k,關屬,25
kuan-pîng,關平,25
kuainn-sí,關死,25
kuan-sia̍p,關涉,25
kuan-suah,關煞,25
kuan-sîn,關神,25
kuan-tâng,關童,25
kuan-ú,關羽,25
kuan-lián,關輦,25
kuan-tiōng,關重,25
kuainn-mn̂g,關門,25
kuan-mn̂g,關門,25
kuainn-kuainn,關關,25
kuan-kuan,關關,25
kuan-hông,關防,25
kuan-ài,關隘,25
kuan-hiòng,關餉,25
kuainn-kuán,關館,25
tshián-bîng,闡明,25
huân-huân,闤闤,25
guán-tiūnn,阮丈,25
gún-tshù,阮厝,25
hông-pī,防備,25
hông-tóo,防堵,25
hông-siú,防守,25
hông-kí,防己,25
hông-gū,防禦,25
hông-tsha̍t,防賊,25
hông-hân,防閒,25
hông-hông,防防,25
hông-hong,防風,25
tsóo-tsí,阻止,25
tsóo-gāi,阻礙,25
tsóo-keh,阻隔,25
a-ko,阿哥,25
a-kiánn,阿囝,25
á-kiánn,阿囝,25
a-nái,阿奶,25
ńg-né,阿奶,25
a-tuànn,阿妲,25
a-tsé,阿姊,25
a-tsiá,阿姐,25
a-niû,阿娘,25
an-niâ,阿娘,25
ám-má,阿媽,25
ńg-má,阿媽,25
a-inn,阿嬰,25
a-tsím,阿嬸,25
a-lôo,阿孥,25
a-kuann,阿官,25
o-bi,阿彌,25
a-pínn,阿扁,25
a-ni,阿瀝,25
a-tia,阿爹,25
án-sè,阿細,25
a-ka,阿膠,25
a-se,阿西,25
á-tshiâu,阿誚,25
a-gū,阿語,25
án-gū,阿語,25
a-guī,阿魏,25
pi-oo,陂烏,25
hū-ki,附乩,25
hù-hō,附和,25
hū-tsú,附子,25
hū-huē,附會,25
hū-thiam,附添,25
hū-tsi̍k,附籍,25
hū-tsōng,附葬,25
hū-giân,附言,25
hū-khò,附課,25
hū-li̍k,附錄,25
hū-luân,附鸞,25
kàng-sè,降世,25
kàng-ki,降乩,25
hâng-ho̍k,降伏,25
kàng-lâi,降來,25
kàng-kè,降價,25
kàng-huân,降凡,25
hâng-kî,降旗,25
hâng-ho̍k,降服,25
kàng-ho̍k,降服,25
kàng-kun,降根,25
kàng-khì,降氣,25
kàng-sing,降生,25
kàng-pit,降筆,25
kàng-tíng,降等,25
kàng-la̍p,降納,25
hâng-hâng,降降,25
kàng-kàng,降降,25
hâng-môo,降魔,25
ān-tsè,限債,25
hān-lāi,限內,25
hān-tiānn,限定,25
hān-nî,限年,25
hān-tōo,限度,25
hān-ji̍t,限日,25
ān-ji̍t,限日,25
hān-sî,限時,25
ān-sî,限時,25
hān-kî,限期,25
ān-kî,限期,25
hān-muá,限滿,25
ān-muá,限滿,25
hān-kài,限界,25
hān-liōng,限量,25
ān-liōng,限量,25
ān-tsînn,限錢,25
hân-hān,限限,25
pē-hā,陛下,25
siám-kam,陝甘,25
siám-sai,陝西,25
īnn-khó,院考,25
īnn-tshì,院試,25
tīn-bông,陣亡,25
tīn-sè,陣勢,25
tīn-huat,陣法,25
tīn-iânn,陣營,25
tû-miâ,除名,25
tû-si̍k,除夕,25
tû-iā,除夜,25
tû-si̍t,除實,25
tû-ji̍t,除日,25
tû-gua̍t,除月,25
tû-ho̍k,除服,25
tû-huat,除法,25
tû-bia̍t,除滅,25
tû-suàn,除算,25
tû-tsi̍k,除籍,25
tû-tû,除除,25
tû-lîng,除靈,25
tû-hui,除非,25
tû-pn̄g,除飯,25
tû-kuí,除鬼,25
puê-phuānn,陪伴,25
puê-tsē,陪坐,25
puê-khik,陪客,25
puê-sím,陪審,25
puê-si̍k,陪席,25
puê-pài,陪拜,25
puê-tsè,陪祭,25
puê-sîn,陪臣,25
